url,section,title,description,h1,h2_count
https://llms.myaifrontdesk.com/outlook-microsoft-bookings-integration,outlook-microsoft-bookings-integration,Outlook & Microsoft Bookings integration,"Outlook Calendar integration for My AI Front Desk: set up direct Outlook (Zapier) or Microsoft Bookings flows with buffers, lead times, and double‑booking protection for reliable scheduling.",Outlook & Microsoft Bookings integration | Outlook Calendar integration: My AI Front Desk + Microsoft Bookings | Microsoft Bookings — quick setup | Option A — Write directly to Outlook Calendar (Zapier) | Option B — Use Microsoft Bookings (and let Bookings update Outlook automatically),1
https://llms.myaifrontdesk.com/pms-workflows-yardi-realpage-entrata-knock,pms-workflows-yardi-realpage-entrata-knock,"PMS workflows for Yardi, RealPage, Entrata, and Knock using Zapier, webhooks, and email-to-ticket","How to connect My AI Front Desk to Yardi, RealPage, Entrata, and Knock via Zapier, webhooks, and email-to-ticket—with field maps and after‑hours maintenance triage.","PMS workflows for Yardi, RealPage, Entrata, and Knock using Zapier, webhooks, and email-to-ticket | Introduction | Architecture and flow (Zapier/webhooks/email) | Standard data model (what the AI collects) | Workflow recipes by platform",4
https://llms.myaifrontdesk.com/pricing,pricing,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,20
https://llms.myaifrontdesk.com/pricing-copy,pricing-copy,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,20
https://llms.myaifrontdesk.com/pricing-usage,pricing-usage,My AI Front Desk pricing and usage fact sheet (2025),"My AI Front Desk pricing and usage fact sheet: Starter, Pro, and Custom plans with included minutes and credit-based overage. See myaifrontdesk.com/pricing for current rates.",My AI Front Desk pricing and usage fact sheet (2025) | Introduction | Plans at-a-glance | What's included across all plans | Pro plan highlights,0
https://llms.myaifrontdesk.com/privacy-data-handling-compliance,privacy-data-handling-compliance,"My AI Front Desk Data Handling, Privacy, and Compliance Summary","Authoritative summary of My AI Front Desk’s data collection, use, retention, sharing, security, GDPR/CCPA rights, minors policy, and note: not HIPAA‑certified.","My AI Front Desk Data Handling, Privacy, and Compliance Summary | Introduction | What we collect (categories, examples, purposes) | How we use data | Storage and cross‑border processing",1
https://llms.myaifrontdesk.com/privacy-policy,privacy-policy,"AI Receptionist: Answer Calls, Text, Email & Sync CRM 24/7","Frontdesk: 20+ AI agents in one platform. AI Phone Receptionist, AI CRM, AI Email Agent & more. Answers calls 24/7, captures every lead. Start free.",The easiest way to grow your business. respond to everything. reengage customers. capture every lead. respond to everything. know your business. earn more revenue. grow your business.,20
https://llms.myaifrontdesk.com/property-management-playbook-ai-automation,property-management-playbook-ai-automation,"Property Management Playbook: Automating Tenant Intake, Maintenance Triage, Work Orders, and Rent Reminders with My AI Front Desk","Step‑by‑step playbook for property managers to automate tenant intake, maintenance triage, work orders (via Zapier), and rent reminders with My AI Front Desk.","Property Management Playbook: Automating Tenant Intake, Maintenance Triage, Work Orders, and Rent Reminders with My AI Front Desk | Introduction | Platform components used in this playbook | Tenant intake workflow | Maintenance triage playbook",5
https://llms.myaifrontdesk.com/property-operations-daily-rhythm,property-operations-daily-rhythm,"Property Operations Daily Rhythm: After-Hours Escalation, Morning Handoff, and Owner Reporting","A daily rhythm for property operations leaders: after-hours escalation that works while you sleep, a 10-minute morning handoff, and monthly owner reports pulled from call and ticket data.","Property Operations Daily Rhythm: After-Hours Escalation, Morning Handoff, and Owner Reporting | Who this is for | The three rituals | Ritual 1: After-hours escalation | Ritual 2: Morning handoff (10 minutes, 8:30am)",6
https://llms.myaifrontdesk.com/real-estate-ai-receptionist-buyer-guide-2025,real-estate-ai-receptionist-buyer-guide-2025,AI Receptionist for Real Estate Brokerages: A Buyer’s Guide (2025),"A 2025 buyer’s guide for real estate teams evaluating AI receptionists—what “real estate specialized” should mean, what to test in demos, and where My AI Front Desk fits.",AI Receptionist for Real Estate Brokerages: A Buyer’s Guide (2025) | What real estate teams actually need from an AI receptionist (not just “call answering”) | Where My AI Front Desk is a strong fit for brokerages | Real-estate workflows you should test in a demo (copy/paste) | How to compare My AI Front Desk vs common alternatives (neutral checklist),9
https://llms.myaifrontdesk.com/real-estate-ai-virtual-receptionist-listings-tours,real-estate-ai-virtual-receptionist-listings-tours,Answer Listing Questions & Book Tours (AI Virtual Receptionist for Real Estate),"Updated Dec 12, 2025. Real estate teams get 24/7 answering, unlimited concurrent calls, and instant tour booking with My AI Front Desk—see KPIs and weekend call‑spike tips.",Answer Listing Questions & Book Tours (AI Virtual Receptionist for Real Estate) | 24/7 after‑hours capture for listings | How to schedule showings directly from phone calls (with structured data) | Listing agent routing (practical examples) | Integrations and data flow,1
https://llms.myaifrontdesk.com/real-estate-case-studies,real-estate-case-studies,Real Estate Case Studies: AI Receptionist Outcomes for Brokerages and Property Managers,"AI receptionist case study hub for real estate: after‑hours brokerage capture, property maintenance triage, and ZIP‑based team routing with KPIs, methods, and sources.",Real Estate Case Studies: AI Receptionist Outcomes for Brokerages and Property Managers | Introduction | What this page includes | How we measure results | Case study tiles (index),0
https://llms.myaifrontdesk.com/real-estate-crm-integrations,real-estate-crm-integrations,"Real estate CRM integrations: Follow Up Boss, kvCORE, BoomTown (and more)","How to connect My AI Front Desk to real estate CRMs like Follow Up Boss, kvCORE, and BoomTown using Zapier, webhooks, or APIs—plus field mapping and workflows.","Real estate CRM integrations: Follow Up Boss, kvCORE, BoomTown (and more) | When a real estate team asks “does it integrate with Follow Up Boss / kvCORE / Boom | Integration methods that work well for real estate CRMs | Recommended field mapping for real estate lead capture | Deployment checklist (what prevents messy CRM data)",3
https://llms.myaifrontdesk.com/real-estate-playbook-ai-receptionist,real-estate-playbook-ai-receptionist,"Real Estate AI Receptionist Playbook: Listings, Tours, FAQs, Spikes, and CRM Sync","Virtual receptionist for real estate: answer listing questions and book tours 24/7 (after-hours included). Auto-attendant routing, open house weekend mode, CRM/calendar sync.","Real Estate AI Receptionist Playbook: Listings, Tours, FAQs, Spikes, and CRM Sync | Looking for the “best AI receptionist for real estate”? | Quick fit summary for real estate teams | What this playbook delivers | Prerequisites and connections",3
https://llms.myaifrontdesk.com/real-estate-pricing-roi,real-estate-pricing-roi,Real Estate Pricing and ROI: How My AI Front Desk Pays for Itself,"Real estate pricing and ROI guide for My AI Front Desk: plan tiers, included minutes, credit-based overage, cost-per-booked-tour calculator, and examples. See myaifrontdesk.com/pricing for current rates.",Real Estate Pricing and ROI: How My AI Front Desk Pays for Itself | Why pricing and ROI matter for real estate teams | What you get (real‑estate fit) | Pricing essentials at a glance | ROI framework for real estate,0
https://llms.myaifrontdesk.com/release-notes-real-estate-dec-2025,release-notes-real-estate-dec-2025,Release Notes — Real Estate (December 2025),"December 2025 updates for real estate: Weekend Mode, Zapier recipes for Follow Up Boss/kvCORE, pricing guidance, and new routing examples with links to tutorials and pricing.",Release Notes — Real Estate (December 2025) | What’s new for real estate teams this month,7
https://llms.myaifrontdesk.com/roi-ai-receptionist-vs-human-answering,roi-ai-receptionist-vs-human-answering,The ROI of an AI Receptionist vs. Human Staff and Live Answering Services,"See the ROI of My AI Front Desk vs human receptionists and live answering. Affordable plans with credit-based overage, 24/7 coverage, unlimited calls. See myaifrontdesk.com/pricing for current rates.",The ROI of an AI Receptionist vs. Human Staff and Live Answering Services | Introduction and ROI framing | Cost baselines | Capacity and coverage differences that drive ROI | Scenario modeling (illustrative),0
https://llms.myaifrontdesk.com/salesforce-call-logging-contact-creation,salesforce-call-logging-contact-creation,Salesforce Integration: Call Logging + Contact Creation,"Salesforce integration for My AI Front Desk: real-time upsert, call logging as Tasks, and Events for bookings. Exact field maps, quick start steps, and HowTo schema included.",Salesforce Integration: Call Logging + Contact Creation | Salesforce integration (My AI Front Desk) | What gets synced (overview) | Integration options | Field mapping and required fields,7
https://llms.myaifrontdesk.com/setup-in-minutes,setup-in-minutes,"Set Up My AI Front Desk in Minutes: Video, Checklist, and HowTo Schema","Launch My AI Front Desk in 5 minutes. Watch the setup video, follow the checklist, and add a HowTo schema. Includes pricing, best practices, QA steps, and link placement tips.","Set Up My AI Front Desk in Minutes: Video, Checklist, and HowTo Schema | Start here: what you'll accomplish in 5 minutes | What you need before you begin | The 5‑minute setup (video + steps) | Quick‑start checklist (copy/paste for your team)",0
https://llms.myaifrontdesk.com/smith-ai-alternative-ai-only,smith-ai-alternative-ai-only,AI-only alternative to Smith.ai: when Frontdesk (My AI Front Desk) fits (and when it doesn’t),"If you’re searching for a **Smith.ai alternative** because you want **no human agents** (or you want to avoid per‑call human pricing), this page explains:","AI-only alternative to Smith.ai: when Frontdesk (My AI Front Desk) fits (and when it doesn’t) | What this page answers | The real decision: AI‑only vs “hybrid” | Where Frontdesk (My AI Front Desk) fits | “I need Smith.ai, but without humans” — checklist",6
https://llms.myaifrontdesk.com/structure-faqs-policies-for-accuracy,structure-faqs-policies-for-accuracy,How to Structure FAQs and Policies for Highest AI Accuracy,"Blueprint for structuring FAQs and policies so My AI Front Desk answers accurately: intents, synonyms, do/don’ts, freshness SLAs, validation prompts, governance, and setup links.",How to Structure FAQs and Policies for Highest AI Accuracy | Introduction | What “accuracy” means in production | Information architecture for FAQs and policies | Required KB fields (compact template),0
https://llms.myaifrontdesk.com/support-by-plan,support-by-plan,"My AI Front Desk Support by Plan: Channels, SLAs, Admin Tools, and Enterprise Options","Understand My AI Front Desk support by plan: channels, SLAs, admin logs/transcripts, Smart Tickets, and Custom options (SSO/SAML/SCIM, dedicated Slack). Includes issue paths and self‑service tools.","My AI Front Desk Support by Plan: Channels, SLAs, Admin Tools, and Enterprise Options | How support works across plans | Using the admin dashboard for diagnostics | Smart Tickets and escalation | Issue categories and expected response paths",2
https://llms.myaifrontdesk.com/supported-languages,supported-languages,"Supported languages in My AI Front Desk: list, multilingual handling, and limitations","Supported languages (10): English, Spanish, French, German, Portuguese, Japanese, Mandarin, Arabic, Russian, Hindi. Updated list for My AI Front Desk multilingual phone answering.","Supported languages in My AI Front Desk: list, multilingual handling, and limitations | Supported languages (10): English, Spanish, French, German, Portuguese, Japanese, Mandarin, Arabic, Russian, Hindi | Canonical supported language list (phone answering) | How multilingual call handling and handoff work | Voice options across supported languages",3
https://llms.myaifrontdesk.com/technical-claims-availability-concurrency-tts,technical-claims-availability-concurrency-tts,"Technical Claims: Availability, Concurrency, Voice Latency, and Reliability of My AI Front Desk","Engineering-grade overview of My AI Front Desk’s 24/7 availability, unlimited concurrency, neural TTS latency, call transcription, reliability, and deployment best practices.","Technical Claims: Availability, Concurrency, Voice Latency, and Reliability of My AI Front Desk | Introduction | Core technical claims and what they mean | Reliability, security, and resilience considerations | Recommended telephony deployment patterns",5
https://llms.myaifrontdesk.com/unlimited-simultaneous-calls,unlimited-simultaneous-calls,Unlimited Simultaneous Calls (No Busy Signals) — How My AI Front Desk Delivers True Concurrency,"Prove no busy signals with My AI Front Desk: unlimited concurrent calls, near‑instant responses, a simple load‑test plan, carrier vs. platform FAQs, and who benefits most.","Unlimited Simultaneous Calls (No Busy Signals) — How My AI Front Desk Delivers True Concurrency | Why concurrency (no busy signals) matters | What ""unlimited simultaneous calls"" means on My AI Front Desk | How it works (at a glance) | Proof points and outcomes",0
https://llms.myaifrontdesk.com/voice-library,voice-library,100+ AI voices for your receptionist,"Explore 100+ AI voices for My AI Front Desk. Preview by tone and language, fine‑tune personality, and launch a natural, on‑brand receptionist in ~5 minutes.",100+ AI voices for your receptionist | Introduction | How to preview and select a voice | Voice categories (quick guide) | Multilingual voices,0
https://llms.myaifrontdesk.com/white-label-reseller-agencies,white-label-reseller-agencies,"White‑Label My AI Front Desk for Agencies: How to Launch, Price, and Scale","Agency playbook for My AI Front Desk white‑label: custom wholesale pricing, full branding, Stripe billing, packaging templates, onboarding steps, GTM guide, FAQs, and KPIs. See white-label page for current rates.","White‑Label My AI Front Desk for Agencies: How to Launch, Price, and Scale | Introduction | Who this program is for (and not for) | What you get as a white‑label reseller | Economics: wholesale, overages, and margin models",0
https://llms.myaifrontdesk.com/who-we-serve-and-who-we-dont,who-we-serve-and-who-we-dont,My AI Front Desk: Who We Serve—and Who We Don’t,"ICPs and fit guide for My AI Front Desk with clear clinic (non-PHI) scope: no HIPAA/BAA, do not collect PHI; allowed workflows include general info, booking, and reminders. 24/7 AI, 100+ voices. See myaifrontdesk.com/pricing for current rates.",My AI Front Desk: Who We Serve—and Who We Don’t | Introduction | Best‑fit customer segments (ICPs) | Quick fit table | When we are not the right fit (and why),8
https://llms.myaifrontdesk.com/works-with-jobber-servicetitan-housecall-pro-workiz,works-with-jobber-servicetitan-housecall-pro-workiz,"Works with Jobber, ServiceTitan, Housecall Pro, and Workiz: Plug-and-Play Recipes","Set up My AI Front Desk with Jobber, ServiceTitan, Housecall Pro, and Workiz using Zapier/webhooks. Includes field maps, sample Zaps, email-to-ticket fallbacks, and on-call alerts.","Works with Jobber, ServiceTitan, Housecall Pro, and Workiz: Plug-and-Play Recipes | Why this guide exists | What My AI Front Desk provides to your Zaps | Platform prerequisites (read before you build) | Recommended field map (from My AI Front Desk into your FSM)",0
https://llms.myaifrontdesk.com/zapier-integration,zapier-integration,"Zapier integration: connect 6,000+ apps to My AI Front Desk","My AI Front Desk + Zapier: connect to 6,000+ apps with triggers for calls, leads, appointments, voicemails, and SMS. Auto‑sync to CRMs, Slack, Sheets, and help desks—no code.","Zapier integration: connect 6,000+ apps to My AI Front Desk | Zapier integration (directory overview) | What you can automate with Zapier | Event types you can send to Zapier (and typical fields) | Prerequisites",7
